MKL Double 
	 h 	 gm 	 fe 	 nb_cntr_point 	 eps 	 max_refin_loop 	 guess_M0 	 cnvgce_trace_Resdl 	 intgr_Gauss_Trapez_Zolot 	 cntr_ratio 	 Run_Q_M0 	 M0 	 Emin 	 Emax 	 Scaling_Emin 	 Found Emin 	 Found Emax 	 PSNR0 	 PSNR 	 MSE0 	 MSE	 Solver time  	 Totale time 	 EigenAnalysis % 	 #Iterations 	 Nh 	  info 
	0.310000	0.500000	1.000000	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 -8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	15.590663	16.732963	93.173355	N/A	1811	0
Feast Double
	 h 	 gm 	 fe 	 nb_cntr_point 	 eps 	 max_refin_loop 	 guess_M0 	 cnvgce_trace_Resdl 	 intgr_Gauss_Trapez_Zolot 	 cntr_ratio 	 Run_Q_M0 	 M0 	 Emin 	 Emax 	 Scaling_Emin 	 Found Emin 	 Found Emax 	 PSNR0 	 PSNR 	 MSE0 	 MSE	 Solver time  	 Totale time 	 EigenAnalysis % 	 #Iterations 	 Nh 	  info
	0.310000	0.500000	1.000000	1	12	20	0	1	0	50	0	1489	-1.533158	0.000000	3	-2.352539e-02	-7.758202e-01	inf	28.632771	0.000000	0.001370	161.126912	162.159363	99.363311	6	1489	3
	0.310000	0.500000	1.000000	1	12	20	0	1	0	50	0	1589	-1.533158	0.000000	3	-1.438679e-02	-7.758208e-01	inf	33.172489	0.000000	0.000482	276.125915	277.188670	99.616595	8	1589	3
	0.310000	0.500000	1.000000	1	12	20	0	1	0	50	0	1689	-1.533158	0.000000	3	-5.034692e-03	-7.758208e-01	inf	40.291718	0.000000	0.000094	516.343890	517.429883	99.790118	13	1689	3
	0.310000	0.500000	1.000000	1	12	20	0	1	0	50	0	1789	-1.533158	0.000000	3	-5.798873e-04	-7.758208e-01	inf	47.664207	0.000000	0.000017	1031.276168	1032.388676	99.892239	22	1773	2
	0.310000	0.500000	1.000000	1	12	20	0	1	0	50	0	1889	-1.533158	0.000000	3	-1.840387e-04	-7.758208e-01	inf	48.457825	0.000000	0.000014	1111.405156	1112.525609	99.899287	22	1801	2
	0.310000	0.500000	1.000000	1	12	20	0	1	0	50	0	1989	-1.533158	0.000000	3	-4.048517e-04	-7.758208e-01	inf	48.422859	0.000000	0.000014	1181.031031	1182.151026	99.905258	22	1808	2
	0.310000	0.500000	1.000000	1	12	20	0	1	0	50	0	1708	-2.555264	0.000000	5	-2.644368e-03	-7.758208e-01	inf	41.690712	0.000000	0.000068	915.237254	916.332734	99.880450	22	1708	3
	0.310000	0.500000	1.000000	1	12	20	0	1	0	50	0	1808	-2.555264	0.000000	5	-4.392795e-04	-7.758208e-01	inf	46.311581	0.000000	0.000023	1031.269546	1032.381493	99.892293	22	1763	2
	0.310000	0.500000	1.000000	1	12	20	0	1	0	50	0	1908	-2.555264	0.000000	5	-9.089653e-05	-7.758208e-01	inf	48.184639	0.000000	0.000015	1121.260278	1122.374437	99.900732	22	1789	2
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1689	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	512.982508	514.013642	99.799396	5	1489	0
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1389	-1.533158	0.000000	3	-2.847323e-02	-6.907206e-01	inf	21.303055	0.000000	0.007408	309.751548	310.763758	99.674283	4	1389	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1489	-1.533158	0.000000	3	-2.322546e-02	-7.089233e-01	inf	23.830973	0.000000	0.004139	316.112115	317.098849	99.688825	4	1489	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1589	-1.533158	0.000000	3	-1.763275e-02	-7.338125e-01	inf	27.248419	0.000000	0.001884	356.825733	357.888561	99.703028	4	1589	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1689	-1.533158	0.000000	3	-1.190001e-02	-7.554316e-01	inf	32.665470	0.000000	0.000541	380.689607	381.783776	99.713406	4	1689	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1789	-1.533158	0.000000	3	-3.202677e-03	-7.728002e-01	inf	44.873329	0.000000	0.000033	403.486091	404.603277	99.723881	4	1789	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1134.621151	1135.737378	99.901718	9	1811	0
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	729.280242	730.396711	99.847142	6	1811	0
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1711	-2.555264	0.000000	5	-1.313781e-02	-7.608149e-01	inf	34.738480	0.000000	0.000336	378.197446	379.290827	99.711730	4	1711	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1811	-2.555264	0.000000	5	-1.995907e-04	-7.758208e-01	inf	48.400951	0.000000	0.000014	2802.001544	2803.119903	99.960103	22	1810	2
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	1911	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1130.254583	1131.371141	99.901309	9	1811	0
	0.310000	0.500000	1.000000	11	12	20	0	1	0	50	0	2011	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	887.261893	888.378938	99.874260	7	1811	0
	0.310000	0.500000	1.000000	1	12	20	0	1	0	90	0	1711	-0.511053	0.000000	1	-7.779947e-05	-5.108751e-01	inf	17.889437	0.000000	0.016258	931.981731	933.019915	99.888729	22	1494	2
	0.310000	0.500000	1.000000	1	12	20	0	1	0	90	0	1394	-1.533158	0.000000	3	-3.172435e-02	-7.754746e-01	inf	25.488489	0.000000	0.002826	174.698268	175.754565	99.398993	7	1394	3
	0.310000	0.500000	1.000000	1	12	20	0	1	0	90	0	1494	-1.533158	0.000000	3	-1.950824e-02	-7.757599e-01	inf	28.557053	0.000000	0.001394	243.068146	244.167995	99.549552	8	1494	3
	0.310000	0.500000	1.000000	1	12	20	0	1	0	90	0	1594	-1.533158	0.000000	3	-1.246696e-02	-7.758203e-01	inf	33.222626	0.000000	0.000476	386.761547	387.881858	99.711172	11	1594	3
	0.310000	0.500000	1.000000	1	12	20	0	1	0	90	0	1694	-1.533158	0.000000	3	-2.758406e-03	-7.758208e-01	inf	40.463043	0.000000	0.000090	761.461202	762.610752	99.849261	18	1694	3
	0.310000	0.500000	1.000000	1	12	20	0	1	0	90	0	1794	-1.533158	0.000000	3	-4.193252e-04	-7.758208e-01	inf	46.591545	0.000000	0.000022	1027.389607	1028.529706	99.889153	22	1764	2
	0.310000	0.500000	1.000000	1	12	20	0	1	0	90	0	1894	-1.533158	0.000000	3	-1.973038e-04	-7.758208e-01	inf	48.311012	0.000000	0.000015	1112.241310	1113.358811	99.899628	22	1792	2
	0.310000	0.500000	1.000000	1	12	20	0	1	0	90	0	1692	-2.555264	0.000000	5	-1.910933e-03	-7.758208e-01	inf	38.666397	0.000000	0.000136	922.913886	924.002764	99.882156	22	1684	2
	0.310000	0.500000	1.000000	1	12	20	0	1	0	90	0	1792	-2.555264	0.000000	5	-7.311815e-04	-7.758208e-01	inf	42.849770	0.000000	0.000052	1399.025848	1400.126790	99.921368	22	1735	2
	0.310000	0.500000	1.000000	1	12	20	0	1	0	90	0	1892	-2.555264	0.000000	5	-6.843888e-04	-7.758208e-01	inf	46.138905	0.000000	0.000024	1088.384225	1089.593578	99.889009	22	1768	2
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1668	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	620.813352	621.847894	99.833634	6	1489	0
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1389	-1.533158	0.000000	3	-3.399468e-02	-6.914767e-01	inf	21.445618	0.000000	0.007169	303.749330	304.745391	99.673150	4	1389	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1489	-1.533158	0.000000	3	-2.837369e-02	-7.096900e-01	inf	24.017012	0.000000	0.003966	318.844648	319.830015	99.691909	4	1489	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1589	-1.533158	0.000000	3	-2.293193e-02	-7.355858e-01	inf	27.677067	0.000000	0.001707	471.707536	472.770068	99.775254	5	1589	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1689	-1.533158	0.000000	3	-1.487615e-02	-7.558226e-01	inf	33.020657	0.000000	0.000499	375.180272	376.267915	99.710939	4	1689	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1789	-1.533158	0.000000	3	-2.596049e-03	-7.723525e-01	inf	44.857487	0.000000	0.000033	394.252981	395.359873	99.720029	4	1789	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1116.333951	1117.452099	99.899938	9	1811	0
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1019.719092	1020.835290	99.890658	8	1811	0
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1711	-2.555264	0.000000	5	-1.513940e-02	-7.612779e-01	inf	35.332100	0.000000	0.000293	376.009842	377.103444	99.709999	4	1711	3
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1811	-2.555264	0.000000	5	-1.342065e-04	-7.758208e-01	inf	48.402065	0.000000	0.000014	2816.016463	2817.137815	99.960195	22	1810	2
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	1911	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1270.061186	1271.178920	99.912071	10	1811	0
	0.310000	0.500000	1.000000	11	12	20	0	1	0	90	0	2011	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1192.122213	1193.239529	99.906363	9	1811	0
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1711	-0.511053	0.000000	1	-8.295907e-05	-5.109042e-01	inf	17.833925	0.000000	0.016467	1375.412422	1376.444264	99.925036	32	1489	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1389	-1.533158	0.000000	3	-5.306308e-02	-7.758208e-01	inf	25.898556	0.000000	0.002571	116.401643	117.400420	99.149256	5	1389	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1489	-1.533158	0.000000	3	-3.767821e-02	-7.758208e-01	inf	29.206589	0.000000	0.001200	165.039084	166.070596	99.378871	6	1489	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1589	-1.533158	0.000000	3	-1.782525e-02	-7.758208e-01	inf	33.447266	0.000000	0.000452	226.567662	227.630478	99.533096	7	1589	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1689	-1.533158	0.000000	3	-6.002945e-03	-7.758208e-01	inf	40.457115	0.000000	0.000090	429.488466	430.577095	99.747170	11	1689	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1789	-1.533158	0.000000	3	-1.674413e-04	-7.758208e-01	inf	48.319550	0.000000	0.000015	1472.252677	1473.363671	99.924595	32	1785	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1889	-1.533158	0.000000	3	-4.903505e-04	-7.758208e-01	inf	48.413891	0.000000	0.000014	1586.168395	1587.284520	99.929683	32	1808	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1989	-1.533158	0.000000	3	-6.908855e-05	-7.758208e-01	inf	48.400120	0.000000	0.000014	1702.186091	1703.301422	99.934519	32	1811	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1711	-2.555264	0.000000	5	-2.209157e-03	-7.758208e-01	inf	41.925495	0.000000	0.000064	748.024489	749.116986	99.854162	18	1711	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1811	-2.555264	0.000000	5	-2.884096e-04	-7.758208e-01	inf	48.184490	0.000000	0.000015	1495.553008	1496.664393	99.925743	32	1785	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	10	0	1911	-2.555264	0.000000	5	-2.664711e-04	-7.758208e-01	inf	48.449142	0.000000	0.000014	1606.038849	1607.153857	99.930622	32	1805	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1705	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	374.185458	375.196736	99.730467	4	1489	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1389	-1.533158	0.000000	3	-1.471920e-03	-7.758208e-01	inf	17.146326	0.000000	0.019292	3078.712614	3079.666398	99.969030	32	1321	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1489	-1.533158	0.000000	3	-1.145097e-03	-7.758208e-01	inf	19.033873	0.000000	0.012491	3257.345574	3258.366978	99.968653	32	1436	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1589	-1.533158	0.000000	3	-9.309430e-04	-7.758208e-01	inf	21.985455	0.000000	0.006331	3595.715490	3596.769690	99.970690	32	1556	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1689	-1.533158	0.000000	3	-9.102761e-04	-7.758208e-01	inf	25.796801	0.000000	0.002632	3854.717574	3855.796535	99.972017	32	1653	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1789	-1.533158	0.000000	3	-9.083570e-04	-7.758208e-01	inf	40.428875	0.000000	0.000091	4101.794449	4102.905200	99.972928	32	1783	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	417.198109	418.315577	99.732865	4	1811	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	292.341979	293.457855	99.619749	3	1811	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1711	-2.555264	0.000000	5	-1.508513e-03	-7.758208e-01	inf	29.536404	0.000000	0.001113	3880.533074	3881.624618	99.971879	32	1710	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1811	-2.555264	0.000000	5	-5.328291e-05	-7.758208e-01	inf	48.397190	0.000000	0.000014	1207.643458	1208.767305	99.907025	10	1811	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	1911	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	429.688183	430.811283	99.739306	4	1811	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	10	0	2011	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	302.939066	304.060550	99.631164	3	1811	0
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1711	-0.511053	0.000000	1	-8.296308e-05	-5.109042e-01	inf	17.833895	0.000000	0.016467	1355.622170	1356.657329	99.923698	32	1489	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1389	-1.533158	0.000000	3	-5.219869e-02	-7.758197e-01	inf	25.843975	0.000000	0.002604	140.216415	141.212920	99.294325	6	1389	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1489	-1.533158	0.000000	3	-2.352539e-02	-7.758202e-01	inf	28.632771	0.000000	0.001370	166.084761	167.115200	99.383396	6	1489	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1589	-1.533158	0.000000	3	-1.438679e-02	-7.758208e-01	inf	33.172489	0.000000	0.000482	265.379054	266.435724	99.603405	8	1589	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1689	-1.533158	0.000000	3	-5.034692e-03	-7.758208e-01	inf	40.291718	0.000000	0.000094	508.532169	509.618921	99.786752	13	1689	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1789	-1.533158	0.000000	3	-1.841796e-04	-7.758208e-01	inf	48.203270	0.000000	0.000015	1436.532678	1437.643132	99.922759	32	1782	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1889	-1.533158	0.000000	3	-5.019677e-04	-7.758208e-01	inf	48.428375	0.000000	0.000014	1576.870392	1577.988457	99.929146	32	1807	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1989	-1.533158	0.000000	3	-2.094279e-05	-7.758208e-01	inf	48.402336	0.000000	0.000014	1755.328025	1756.452187	99.935998	32	1811	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1711	-2.555264	0.000000	5	-2.214045e-03	-7.758208e-01	inf	41.888985	0.000000	0.000065	935.581254	936.677372	99.882978	22	1711	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1811	-2.555264	0.000000	5	-1.669173e-04	-7.758208e-01	inf	47.829971	0.000000	0.000016	1553.784744	1554.900314	99.928255	32	1778	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	50	0	1911	-2.555264	0.000000	5	-5.170767e-04	-7.758208e-01	inf	48.466202	0.000000	0.000014	1666.951361	1668.069833	99.932948	32	1802	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1702	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	384.606407	385.633287	99.733716	4	1489	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1389	-1.533158	0.000000	3	-2.847323e-02	-6.907206e-01	inf	21.303055	0.000000	0.007408	306.900433	307.903005	99.674387	4	1389	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1489	-1.533158	0.000000	3	-2.322546e-02	-7.089233e-01	inf	23.830973	0.000000	0.004139	316.409615	317.396665	99.689017	4	1489	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1589	-1.533158	0.000000	3	-1.763275e-02	-7.338125e-01	inf	27.248419	0.000000	0.001884	355.810921	356.875146	99.701793	4	1589	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1689	-1.533158	0.000000	3	-1.190001e-02	-7.554316e-01	inf	32.665470	0.000000	0.000541	381.001810	382.093270	99.714347	4	1689	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1789	-1.533158	0.000000	3	-3.202677e-03	-7.728002e-01	inf	44.873329	0.000000	0.000033	405.255622	406.373391	99.724940	4	1789	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1889	-1.533158	0.000000	3	-8.295932e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	567.842895	568.966001	99.802606	5	1811	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	449.706383	450.829297	99.750923	4	1811	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1711	-2.555264	0.000000	5	-1.313781e-02	-7.608149e-01	inf	34.738480	0.000000	0.000336	386.771333	387.863412	99.718437	4	1711	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1811	-2.555264	0.000000	5	-2.105082e-04	-7.758208e-01	inf	48.400829	0.000000	0.000014	4122.935591	4124.052127	99.972926	32	1810	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	1911	-2.555264	0.000000	5	-8.295932e-05	-7.758208e-01	inf	48.399632	0.000000	0.000014	560.803393	561.917912	99.801658	5	1811	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	50	0	2011	-2.555264	0.000000	5	-8.295932e-05	-7.758208e-01	inf	48.399624	0.000000	0.000014	441.675249	442.791137	99.747988	4	1811	0
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1711	-0.511053	0.000000	1	-7.933380e-05	-5.109035e-01	inf	17.834766	0.000000	0.016464	1318.784485	1319.818067	99.921688	32	1489	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1389	-1.533158	0.000000	3	-3.371320e-02	-7.754711e-01	inf	25.368055	0.000000	0.002905	165.242283	166.226925	99.407652	7	1389	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1489	-1.533158	0.000000	3	-2.092993e-02	-7.757586e-01	inf	28.410912	0.000000	0.001442	232.133061	233.170486	99.555079	8	1489	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1589	-1.533158	0.000000	3	-1.352912e-02	-7.758203e-01	inf	33.017792	0.000000	0.000499	381.307043	382.369651	99.722099	11	1589	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1689	-1.533158	0.000000	3	-2.382709e-03	-7.758208e-01	inf	39.877918	0.000000	0.000103	693.278172	694.364564	99.843542	17	1689	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1789	-1.533158	0.000000	3	-1.706929e-04	-7.758208e-01	inf	47.697567	0.000000	0.000017	1480.546064	1481.655101	99.925149	32	1774	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1889	-1.533158	0.000000	3	-3.918798e-04	-7.758208e-01	inf	48.457687	0.000000	0.000014	1605.851556	1606.967344	99.930566	32	1802	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1989	-1.533158	0.000000	3	-4.789886e-04	-7.758208e-01	inf	48.419987	0.000000	0.000014	1730.206373	1731.324959	99.935391	32	1808	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1708	-2.555264	0.000000	5	-1.341521e-03	-7.758208e-01	inf	41.432693	0.000000	0.000072	1273.266961	1274.364274	99.913893	30	1708	3
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1808	-2.555264	0.000000	5	-4.322876e-04	-7.758208e-01	inf	46.408451	0.000000	0.000023	1480.852746	1481.960201	99.925271	32	1764	2
	0.310000	0.500000	1.000000	1	6	30	0	1	0	90	0	1908	-2.555264	0.000000	5	-4.785310e-05	-7.758208e-01	inf	48.241123	0.000000	0.000015	1606.759495	1607.872906	99.930753	32	1792	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1692	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	497.346501	498.376466	99.793336	5	1489	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1389	-1.533158	0.000000	3	-3.399468e-02	-6.914767e-01	inf	21.445618	0.000000	0.007169	322.080436	323.078513	99.691073	4	1389	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1489	-1.533158	0.000000	3	-2.837369e-02	-7.096900e-01	inf	24.017012	0.000000	0.003966	326.323581	327.365204	99.681816	4	1489	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1589	-1.533158	0.000000	3	-2.293193e-02	-7.355858e-01	inf	27.677067	0.000000	0.001707	492.715658	493.833408	99.773658	5	1589	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1689	-1.533158	0.000000	3	-1.487615e-02	-7.558226e-01	inf	33.020657	0.000000	0.000499	395.758323	396.902134	99.711815	4	1689	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1789	-1.533158	0.000000	3	-2.596049e-03	-7.723525e-01	inf	44.857487	0.000000	0.000033	414.238171	415.401583	99.719931	4	1789	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	717.918823	719.056224	99.841820	6	1811	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	586.500417	587.620021	99.809468	5	1811	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1711	-2.555264	0.000000	5	-1.513940e-02	-7.612779e-01	inf	35.332100	0.000000	0.000293	377.212010	378.308252	99.710225	4	1711	3
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1811	-2.555264	0.000000	5	-1.892404e-04	-7.758208e-01	inf	48.401123	0.000000	0.000014	4545.080726	4546.198993	99.975402	32	1810	2
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	1911	-2.555264	0.000000	5	-8.295932e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	703.783564	704.900122	99.841601	6	1811	0
	0.310000	0.500000	1.000000	11	6	30	0	1	0	90	0	2011	-2.555264	0.000000	5	-8.295932e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	592.030915	593.145732	99.812050	5	1811	0
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1711	-0.511053	0.000000	1	-8.295907e-05	-5.109042e-01	inf	17.833925	0.000000	0.016467	1367.634831	1368.653019	99.925607	32	1489	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1389	-1.533158	0.000000	3	-5.306308e-02	-7.758208e-01	inf	25.898556	0.000000	0.002571	108.017901	109.002859	99.096392	5	1389	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1489	-1.533158	0.000000	3	-3.767821e-02	-7.758208e-01	inf	29.206589	0.000000	0.001200	155.478776	156.496309	99.349804	6	1489	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1589	-1.533158	0.000000	3	-1.782525e-02	-7.758208e-01	inf	33.447266	0.000000	0.000452	224.782702	225.844433	99.529884	7	1589	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1689	-1.533158	0.000000	3	-6.002945e-03	-7.758208e-01	inf	40.457115	0.000000	0.000090	426.560241	427.648029	99.745635	11	1689	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1789	-1.533158	0.000000	3	-1.674413e-04	-7.758208e-01	inf	48.319550	0.000000	0.000015	1472.071028	1473.182649	99.924543	32	1785	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1889	-1.533158	0.000000	3	-4.903505e-04	-7.758208e-01	inf	48.413891	0.000000	0.000014	1623.614199	1624.730259	99.931308	32	1808	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1989	-1.533158	0.000000	3	-6.908855e-05	-7.758208e-01	inf	48.400120	0.000000	0.000014	1711.049281	1712.164838	99.934845	32	1811	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1711	-2.555264	0.000000	5	-2.209157e-03	-7.758208e-01	inf	41.925495	0.000000	0.000064	741.412483	742.504063	99.852987	18	1711	3
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1811	-2.555264	0.000000	5	-2.884096e-04	-7.758208e-01	inf	48.184490	0.000000	0.000015	1459.321758	1460.430243	99.924099	32	1785	2
	0.310000	0.500000	1.000000	1	12	30	0	1	0	10	0	1911	-2.555264	0.000000	5	-2.664711e-04	-7.758208e-01	inf	48.449142	0.000000	0.000014	1605.869657	1606.985195	99.930582	32	1805	2
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1705	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	378.814219	379.845557	99.728485	4	1489	0
	0.310000	0.500000	1.000000	11	12	30	0	1	0	10	0	1389	-1.533158	0.000000	3	-1.471920e-03	-7.758208e-01	inf	17.146326	0.000000	0.019292	3086.101996	3087.083783	99.968197	32	1321	2
